david	9789814516938/backmatter06	0.0013
features	9789814561839/part02	0.0017
environment	9789814561839/part02	0.0017
site	9789814561839/part02	0.0016
structure	9789814561839/part02	0.0016
plan	9789814561839/part02	0.0016
square	9789814561839/part02	0.0013
examples	9789814561839/part02	0.0013
change	9789814561839/part02	0.0012
has	9789814561839/part02	0.0012
front	9789814561839/part02	0.0011
earth	9789814561839/part02	0.0011
yang	9789814561839/part02	0.0010
growth	9789814561839/part02	0.0010
building	9789814561839/part03	0.0032
yang	9789814561839/part03	0.0032
flow	9789814561839/part03	0.0025
business	9789814561839/part03	0.0024
orientation	9789814561839/part03	0.0023
made	9789814561839/part03	0.0022
example	9789814561839/part03	0.0022
earth	9789814561839/part03	0.0021
has	9789814561839/part03	0.0018
character	9789814561839/part03	0.0017
design	9789814561839/part03	0.0017
structures	9789814561839/part03	0.0016
environment	9789814561839/part03	0.0016
scheme	9789814561839/part03	0.0016
table	9789814561839/part03	0.0014
sites	9789814561839/part03	0.0014
security	9789814561839/part03	0.0014
features	9789814561839/part03	0.0014
requirement	9789814561839/part03	0.0013
yellow	9789814561839/part03	0.0013
ground	9789814561839/part03	0.0013
faces	9789814561839/part03	0.0012
page	9789814561839/part03	0.0011
concepts	9789814561839/part03	0.0011
systems	9789814561839/part03	0.0010
building	9789814561839/part04	0.0052
business	9789814561839/part04	0.0045
made	9789814561839/part04	0.0045
plan	9789814561839/part04	0.0042
living	9789814561839/part04	0.0038
expert	9789814561839/part04	0.0029
kitchen	9789814561839/part04	0.0029
tables	9789814561839/part04	0.0025
office	9789814561839/part04	0.0023
problem	9789814561839/part04	0.0022
orientation	9789814561839/part04	0.0018
manager	9789814561839/part04	0.0018
architect	9789814561839/part04	0.0015
core	9789814561839/part04	0.0013
growth	9789814561839/app	0.0115
office	9789814561839/app	0.0075
days	9789814561839/app	0.0065
business	9789814561839/app	0.0063
time	9789814561839/app	0.0057
spring	9789814561839/app	0.0043
nature	9789814561839/app	0.0039
hours	9789814561839/app	0.0032
dates	9789814561839/app	0.0030
maturity	9789814561839/app	0.0030
start	9789814561839/app	0.0024
director	9789814561839/app	0.0018
mean	9789814561839/app	0.0012
design	9789814561839/further	0.0110
china	9789814561839/further	0.0072
international	9789814561839/further	0.0043
world	9789814561907/chapter01	0.0105
make	9789814561907/chapter01	0.0070
economy	9789814561907/chapter01	0.0065
decision	9789814561907/chapter01	0.0060
policy	9789814561907/chapter01	0.0051
china	9789814561907/chapter01	0.0045
system	9789814561907/chapter01	0.0035
change	9789814561907/chapter01	0.0026
foreign	9789814561907/chapter01	0.0021
column	9789814561907/chapter01	0.0019
china	9789814561907/chapter02	0.0058
has	9789814561907/chapter02	0.0041
administration	9789814561907/chapter02	0.0034
contract	9789814561907/chapter02	0.0030
decision	9789814561907/chapter02	0.0012
big story	9789814561907/frontmatter02	0.0035
know	9789814561907/frontmatter02	0.0025
world	9789814561907/frontmatter02	0.0020
has	9789814561907/frontmatter02	0.0020
media	9789814561907/frontmatter02	0.0019
story	9789814561907/frontmatter02	0.0018
maya	9789814561907/frontmatter02	0.0018
official	9789814561907/frontmatter02	0.0015
china	9789814561907/frontmatter02	0.0015
running	9789814561907/frontmatter02	0.0014
history	9789814561907/frontmatter02	0.0013
questions	9789814561907/frontmatter02	0.0013
rise	9789814561907/frontmatter02	0.0011
book	9789814561907/frontmatter02	0.0011
sort	9789814561907/frontmatter02	0.0011
policy	9789814561907/frontmatter02	0.0010
culture	9789814561907/frontmatter02	0.0010
public	9789814561907/frontmatter02	0.0010
has	9789814561907/chapter03	0.0079
state	9789814561907/chapter03	0.0074
economy	9789814561907/chapter03	0.0046
campaign	9789814561907/chapter03	0.0035
interview	9789814561907/chapter03	0.0031
time	9789814561907/chapter03	0.0022
administration	9789814561907/chapter03	0.0020
china	9789814561907/chapter03	0.0014
china	9789814561907/chapter04	0.0133
policy	9789814561907/chapter04	0.0063
course	9789814561907/chapter04	0.0052
world	9789814561907/chapter04	0.0047
has	9789814561907/chapter04	0.0037
defense	9789814561907/chapter04	0.0027
reason	9789814561907/chapter04	0.0017
china	9789814561907/part01	0.0890
expert	9789814561907/part01	0.0254
know	9789814561907/part01	0.0059
china	9789814561907/chapter05	0.0368
model	9789814561907/chapter05	0.0114
has	9789814561907/chapter05	0.0091
china	9789814561907/chapter06	0.0096
world	9789814561907/chapter06	0.0060
keep	9789814561907/chapter06	0.0049
games	9789814561907/chapter06	0.0049
has	9789814561907/chapter06	0.0035
story	9789814561907/chapter06	0.0030
mean	9789814561907/chapter06	0.0015
china	9789814561907/chapter07	0.0214
economy	9789814561907/chapter07	0.0069
world	9789814561907/chapter07	0.0063
has	9789814561907/chapter07	0.0054
china	9789814561907/chapter08	0.0180
has	9789814561907/chapter08	0.0083
policy	9789814561907/chapter08	0.0057
foreign	9789814561907/chapter08	0.0048
know	9789814561907/chapter08	0.0044
world	9789814561907/chapter08	0.0042
problems	9789814561907/chapter08	0.0035
office	9789814561907/chapter08	0.0030
rise	9789814561907/chapter08	0.0019
cover	9789814561907/chapter08	0.0016
has	9789814561907/chapter09	0.0104
china	9789814561907/chapter09	0.0091
profile	9789814561907/chapter09	0.0054
question	9789814561907/chapter09	0.0022
china	9789814561907/chapter10	0.0114
language	9789814561907/chapter10	0.0064
think	9789814561907/chapter10	0.0030
world	9789814561907/chapter10	0.0022
china	9789814561907/chapter11	0.0183
book	9789814561907/chapter11	0.0053
world	9789814561907/chapter11	0.0046
media	9789814561907/chapter11	0.0046
perspective	9789814561907/chapter11	0.0035
think	9789814561907/chapter11	0.0024
assessments	9789814561907/chapter11	0.0022
china	9789814561907/part02	0.0235
has	9789814561907/part02	0.0094
story	9789814561907/part02	0.0087
role	9789814561907/part02	0.0075
business	9789814561907/part02	0.0062
china	9789814561907/chapter12	0.0070
make	9789814561907/chapter12	0.0036
column	9789814561907/chapter12	0.0031
world	9789814561907/chapter12	0.0022
travel	9789814561907/chapter12	0.0022
press	9789814561907/chapter13	0.0125
world	9789814561907/chapter13	0.0051
media	9789814561907/chapter13	0.0044
china	9789814561907/chapter13	0.0041
make	9789814561907/chapter13	0.0033
has	9789814561907/chapter13	0.0033
official	9789814561907/chapter13	0.0031
voice	9789814561907/chapter13	0.0026
course	9789814561907/chapter13	0.0019
china	9789814561907/chapter14	0.0096
has	9789814561907/chapter14	0.0057
hands	9789814561907/chapter14	0.0057
make	9789814561907/chapter14	0.0039
time	9789814561907/chapter14	0.0039
think	9789814561907/chapter14	0.0023
market	9789814561907/chapter15	0.0114
stock	9789814561907/chapter15	0.0070
has	9789814561907/chapter15	0.0067
stock market	9789814561907/chapter15	0.0047
world	9789814561907/chapter15	0.0023
make	9789814561907/chapter15	0.0013
systems	9789814561907/chapter16	0.0087
china	9789814561907/chapter16	0.0043
media	9789814561907/chapter16	0.0033
make	9789814561907/chapter16	0.0026
world	9789814561907/chapter16	0.0025
media	9789814561907/chapter17	0.0107
has	9789814561907/chapter17	0.0063
china	9789814561907/chapter17	0.0056
reality	9789814561907/chapter17	0.0033
make	9789814561907/chapter17	0.0033
keep	9789814561907/chapter17	0.0033
hands	9789814561907/chapter17	0.0029
china	9789814561907/chapter18	0.0272
media	9789814561907/chapter18	0.0055
made	9789814561907/chapter18	0.0045
time	9789814561907/chapter18	0.0040
decision	9789814561907/chapter18	0.0036
has	9789814561907/chapter18	0.0036
jobs	9789814561907/chapter18	0.0035
systems	9789814561907/chapter18	0.0025
keep	9789814561907/chapter18	0.0019
column	9789814561907/chapter18	0.0014
media	9789814561907/chapter19	0.0171
time	9789814561907/chapter19	0.0076
news	9789814561907/chapter19	0.0060
news media	9789814561907/chapter19	0.0060
world	9789814561907/chapter19	0.0048
press	9789814561907/chapter19	0.0045
economic	9789814561907/chapter19	0.0043
china	9789814561907/chapter19	0.0040
city	9789814561907/chapter19	0.0022
has	9789814561907/chapter19	0.0021
characters	9789814561907/part03	0.0175
china	9789814561907/chapter20	0.0131
policy	9789814561907/chapter20	0.0084
foreign policy	9789814561907/chapter20	0.0057
has	9789814561907/chapter20	0.0048
week	9789814561907/chapter20	0.0034
yang	9789814561907/chapter20	0.0027
china	9789814561907/chapter21	0.0066
relations	9789814561907/chapter21	0.0056
china	9789814561907/chapter22	0.0200
media	9789814561907/chapter22	0.0078
world	9789814561907/chapter22	0.0057
conference	9789814561907/chapter22	0.0051
tv	9789814561907/chapter22	0.0044
made	9789814561907/chapter22	0.0035
broadcast	9789814561907/chapter22	0.0024
news	9789814561907/chapter22	0.0024
china	9789814561907/chapter23	0.0076
defense	9789814561907/chapter23	0.0052
anyone	9789814561907/chapter23	0.0036
relations	9789814561907/chapter23	0.0036
policy	9789814561907/chapter23	0.0036
administration	9789814561907/chapter23	0.0026
china	9789814561907/chapter24	0.0399
control	9789814561907/chapter24	0.0080
media	9789814561907/chapter24	0.0078
world	9789814561907/chapter24	0.0069
internet	9789814561907/chapter24	0.0054
book	9789814561907/chapter24	0.0035
has	9789814561907/chapter24	0.0024
china	9789814561907/chapter25	0.0361
has	9789814561907/chapter25	0.0054
relations	9789814561907/chapter25	0.0045
make	9789814561907/chapter25	0.0041
city	9789814561907/chapter25	0.0034
politics	9789814561907/chapter25	0.0024
street	9789814561907/chapter25	0.0018
china	9789814561907/chapter26	0.0230
state	9789814561907/chapter26	0.0047
first	9789814561907/chapter26	0.0044
power	9789814561907/chapter26	0.0030
premier	9789814561907/chapter26	0.0024
study	9789814561907/chapter26	0.0022
china	9789814561907/chapter27	0.0240
force	9789814561907/chapter27	0.0040
week	9789814561907/chapter27	0.0026
has	9789814561907/chapter27	0.0017
china	9789814561907/chapter28	0.0189
city	9789814561907/chapter28	0.0087
problems	9789814561907/chapter28	0.0067
investment	9789814561907/chapter28	0.0051
development	9789814561907/chapter28	0.0043
head	9789814561907/chapter28	0.0039
economy	9789814561907/chapter28	0.0036
read	9789814561907/chapter28	0.0028
make	9789814561907/chapter28	0.0024
china	9789814561907/chapter29	0.0261
turn	9789814561907/chapter29	0.0047
education	9789814561907/chapter29	0.0044
internet	9789814561907/chapter29	0.0037
politics	9789814561907/chapter29	0.0032
world	9789814561907/chapter29	0.0032
economic	9789814561907/chapter30	0.0085
business	9789814561907/chapter30	0.0059
make	9789814561907/chapter30	0.0050
world	9789814561907/chapter30	0.0048
create	9789814561907/chapter30	0.0047
china	9789814561907/chapter30	0.0042
table	9789814561907/chapter30	0.0029
starting	9789814561907/chapter30	0.0020
conference	9789814561907/chapter30	0.0015
word	9789814561907/chapter30	0.0012
economy	9789814561907/chapter31	0.0138
reform	9789814561907/chapter31	0.0132
grow	9789814561907/chapter31	0.0111
system	9789814561907/chapter31	0.0090
has	9789814561907/chapter31	0.0065
china	9789814561907/chapter31	0.0058
market	9789814561907/chapter31	0.0046
column	9789814561907/chapter31	0.0032
business	9789814561907/chapter31	0.0026
course	9789814561907/chapter31	0.0019
world	9789814561907/chapter31	0.0012
china	9789814561907/chapter32	0.0094
go	9789814561907/chapter32	0.0045
has	9789814561907/chapter32	0.0044
column	9789814561907/chapter32	0.0033
world	9789814561907/chapter32	0.0031
interview	9789814561907/chapter33	0.0084
first	9789814561907/chapter33	0.0072
question	9789814561907/chapter33	0.0055
course	9789814561907/chapter33	0.0052
know	9789814561907/chapter33	0.0052
think	9789814561907/chapter33	0.0048
china	9789814561907/chapter33	0.0040
book	9789814561907/chapter33	0.0037
time	9789814561907/part04	0.0203
china	9789814561907/chapter34	0.0293
policy	9789814561907/chapter34	0.0077
days	9789814561907/chapter34	0.0059
start	9789814561907/chapter34	0.0042
source	9789814561907/chapter34	0.0040
nine days	9789814561907/chapter34	0.0029
table	9789814561907/chapter34	0.0029
think	9789814561907/chapter34	0.0028
column	9789814561907/chapter34	0.0022
china	9789814561907/chapter35	0.0233
state	9789814561907/chapter35	0.0043
time	9789814561907/chapter35	0.0031
world	9789814561907/chapter35	0.0024
summit	9789814561907/chapter35	0.0021
media	9789814561907/chapter35	0.0014
china	9789814561907/chapter36	0.0124
week	9789814561907/chapter36	0.0051
policies	9789814561907/chapter36	0.0045
course	9789814561907/chapter36	0.0040
state	9789814561907/chapter36	0.0030
relations	9789814561907/chapter36	0.0026
china	9789814561907/chapter37	0.0093
testing	9789814561907/chapter37	0.0051
know	9789814561907/chapter37	0.0039
politics	9789814561907/chapter37	0.0023
business	9789814561907/chapter37	0.0019
mind	9789814561907/chapter37	0.0011
media	9789814561907/chapter38	0.0061
china	9789814561907/chapter38	0.0057
policy	9789814561907/chapter38	0.0048
relations	9789814561907/chapter38	0.0039
has	9789814561907/chapter38	0.0036
time	9789814561907/chapter38	0.0027
administration	9789814561907/chapter38	0.0022
china	9789814561907/chapter39	0.0135
relations	9789814561907/chapter39	0.0053
policy	9789814561907/chapter39	0.0045
premier	9789814561907/chapter39	0.0036
world	9789814561907/chapter39	0.0029
entry	9789814561907/chapter39	0.0017
has	9789814561907/chapter39	0.0014
released	9789814561907/chapter39	0.0014
china	9789814561907/chapter40	0.0197
has	9789814561907/chapter40	0.0084
men	9789814561907/chapter40	0.0041
problems	9789814561907/chapter40	0.0038
policy	9789814561907/chapter40	0.0031
column	9789814561907/chapter40	0.0011
china	9789814561907/chapter41	0.0135
world	9789814561907/chapter41	0.0057
books	9789814561907/chapter41	0.0049
play	9789814561907/chapter41	0.0024
column	9789814561907/chapter41	0.0011
china	9789814561907/chapter42	0.0224
time	9789814561907/chapter42	0.0029
command	9789814561907/chapter42	0.0018
has	9789814561907/chapter42	0.0014
report	9789814561907/chapter43	0.0117
china	9789814561907/chapter43	0.0080
go	9789814561907/chapter43	0.0067
program	9789814561907/chapter43	0.0060
security	9789814561907/chapter43	0.0058
rocket	9789814561907/chapter43	0.0042
column	9789814561907/chapter43	0.0040
source	9789814561907/chapter43	0.0028
keep	9789814561907/chapter43	0.0026
has	9789814561907/chapter43	0.0019
policies	9789814561907/chapter44	0.0171
has	9789814561907/chapter44	0.0072
china	9789814561907/chapter44	0.0069
develop	9789814561907/chapter44	0.0050
report	9789814561907/chapter44	0.0045
made	9789814561907/chapter44	0.0043
engagement	9789814561907/chapter44	0.0032
question	9789814561907/chapter44	0.0019
column	9789814561907/chapter44	0.0017
china	9789814561907/chapter45	0.0130
spy	9789814561907/chapter45	0.0074
time	9789814561907/chapter45	0.0042
security	9789814561907/chapter45	0.0041
scientist	9789814561907/chapter45	0.0028
made	9789814561907/chapter45	0.0024
case	9789814561907/chapter45	0.0024
person	9789814561907/chapter45	0.0020
china	9789814561907/chapter46	0.0125
report	9789814561907/chapter46	0.0088
exercise	9789814561907/chapter46	0.0031
security	9789814561907/chapter46	0.0031
expert	9789814561907/chapter46	0.0030
line	9789814561907/chapter46	0.0025
has	9789814561907/chapter46	0.0024
labs	9789814561907/chapter46	0.0022
question	9789814561907/chapter46	0.0017
today	9789814561907/chapter46	0.0016
column	9789814561907/chapter46	0.0016
world	9789814561907/chapter46	0.0015
time	9789814561907/chapter46	0.0015
china	9789814561907/chapter47	0.0089
make	9789814561907/chapter47	0.0049
command	9789814561907/chapter47	0.0041
perspective	9789814561907/chapter47	0.0027
china	9789814561907/chapter48	0.0152
keep	9789814561907/chapter48	0.0036
china	9789814561907/chapter49	0.0110
spy	9789814561907/chapter49	0.0085
go	9789814561907/chapter49	0.0052
has	9789814561907/chapter49	0.0049
quality	9789814561907/chapter49	0.0045
hack	9789814561907/chapter49	0.0039
security	9789814561907/chapter49	0.0029
china	9789814561907/chapter50	0.0107
story	9789814561907/chapter50	0.0040
world	9789814561907/chapter50	0.0030
business	9789814561907/chapter50	0.0029
has	9789814561907/chapter50	0.0026
made	9789814561907/chapter50	0.0023
china	9789814561907/chapter51	0.0224
director	9789814561907/chapter51	0.0017
has	9789814561907/chapter51	0.0016
china	9789814561907/chapter52	0.0152
bruce	9789814561907/chapter52	0.0109
has	9789814561907/chapter52	0.0062
make	9789814561907/chapter52	0.0045
test	9789814561907/chapter52	0.0030
defense	9789814561907/chapter52	0.0027
start	9789814561907/chapter52	0.0021
china	9789814561907/chapter53	0.0092
course	9789814561907/chapter53	0.0058
world	9789814561907/chapter53	0.0037
think	9789814561907/chapter53	0.0036
has	9789814561907/chapter53	0.0031
end	9789814561907/part07	0.0368
china	9789814561907/part07	0.0294
case	9789814561907/part07	0.0057
policy	9789814561907/chapter54	0.0158
china	9789814561907/chapter54	0.0154
engagement	9789814561907/chapter54	0.0084
make	9789814561907/chapter54	0.0065
report	9789814561907/chapter54	0.0060
world	9789814561907/chapter54	0.0042
has	9789814561907/chapter54	0.0034
china	9789814561907/chapter55	0.0189
internet	9789814561907/chapter55	0.0100
time	9789814561907/chapter55	0.0064
official	9789814561907/chapter55	0.0053
has	9789814561907/chapter55	0.0036
media	9789814561907/chapter55	0.0035
university	9789814561907/chapter55	0.0034
make	9789814561907/chapter55	0.0032
state	9789814561907/chapter55	0.0031
china	9789814561907/chapter56	0.0150
world	9789814561907/chapter56	0.0053
has	9789814561907/chapter56	0.0045
economy	9789814561907/chapter56	0.0044
decision	9789814561907/chapter56	0.0021
time	9789814561907/chapter56	0.0019
games	9789814561907/chapter56	0.0018
foreign policy	9789814561907/chapter57	0.0153
defense	9789814561907/chapter57	0.0114
policy	9789814561907/chapter57	0.0076
administration	9789814561907/chapter57	0.0044
china	9789814561907/chapter58	0.0065
has	9789814561907/chapter58	0.0046
policy	9789814561907/chapter58	0.0039
china	9789814561907/chapter59	0.0201
has	9789814561907/chapter59	0.0086
world	9789814561907/chapter59	0.0069
problems	9789814561907/chapter59	0.0059
economy	9789814561907/chapter59	0.0049
policy	9789814561907/chapter59	0.0047
growth	9789814561907/chapter59	0.0036
time	9789814561907/chapter59	0.0036
forecasting	9789814561907/chapter59	0.0023
expert	9789814561907/chapter59	0.0018
china	9789814561907/chapter60	0.0114
foreign policy	9789814561907/chapter60	0.0070
policy	9789814561907/chapter60	0.0070
column	9789814561907/chapter60	0.0041
has	9789814561907/chapter60	0.0039
time	9789814561907/chapter60	0.0034
pivot	9789814561907/chapter60	0.0032
news	9789814561907/chapter60	0.0029
step	9789814561907/chapter60	0.0027
economy	9789814561907/chapter60	0.0023
media	9789814561907/chapter60	0.0020
case	9789814561907/chapter60	0.0019
world	9789814561907/chapter60	0.0019
expert	9789814561907/chapter60	0.0014
china	9789814561907/backmatter01	0.0235
world	9789814561907/backmatter01	0.0045
go	9789814561907/backmatter01	0.0030
has	9789814561907/backmatter01	0.0027
question	9789814561907/backmatter01	0.0022
make	9789814561907/backmatter01	0.0021
understanding	9789814561907/backmatter01	0.0017
course	9789814561907/backmatter01	0.0017
character	9789814561907/backmatter01	0.0016
everyone	9789814561907/backmatter01	0.0015
future	9789814561907/backmatter01	0.0015
mind	9789814561907/backmatter01	0.0012
policy	9789814561907/backmatter01	0.0012
start	9789814561907/backmatter01	0.0011
system	9789814561907/backmatter02	0.0158
column	9789814561907/backmatter03	0.0131
services	9789814561907/backmatter03	0.0071
news	9789814561907/backmatter03	0.0052
has	9789814561907/backmatter03	0.0025
china	9789814561907/backmatter05	0.0047
book	9789814561907/backmatter05	0.0040
university	9789814561907/backmatter05	0.0027
conferences	9789814561938/chapter08	0.0056
entrepreneurs	9789814561938/chapter08	0.0050
events	9789814561938/chapter08	0.0047
business	9789814561938/chapter08	0.0043
companies	9789814561938/chapter08	0.0041
information	9789814561938/chapter08	0.0035
time	9789814561938/chapter08	0.0028
know	9789814561938/chapter08	0.0025
startups	9789814561938/chapter08	0.0022
ideas	9789814561938/chapter08	0.0018
recommendation	9789814561938/chapter08	0.0018
network	9789814561938/chapter08	0.0018
pay	9789814561938/chapter08	0.0017
go	9789814561938/chapter08	0.0017
entrepreneurship	9789814561938/chapter08	0.0017
set	9789814561938/chapter08	0.0016
linked	9789814561938/chapter08	0.0015
access	9789814561938/chapter08	0.0014
learning	9789814561938/chapter08	0.0014
website	9789814561938/chapter08	0.0013
strategy	9789814561938/chapter08	0.0013
manager	9789814561938/chapter08	0.0012
application	9789814561938/chapter08	0.0011
method	9789814561938/chapter08	0.0011
applied	9789814561938/chapter08	0.0010
make	9789814561938/chapter01	0.0046
keep	9789814561938/chapter01	0.0039
business	9789814561938/chapter01	0.0037
change	9789814561938/chapter01	0.0023
growth	9789814561938/chapter01	0.0023
hard work	9789814561938/chapter01	0.0022
investment	9789814561938/chapter01	0.0019
home	9789814561938/chapter01	0.0019
objectives	9789814561938/chapter01	0.0019
ceo	9789814561938/chapter01	0.0019
type	9789814561938/chapter01	0.0018
product	9789814561938/chapter01	0.0014
time	9789814561938/chapter01	0.0014
has	9789814561938/chapter01	0.0013
opportunities	9789814561938/chapter01	0.0013
network	9789814561938/chapter01	0.0013
plan	9789814561938/chapter01	0.0012
support	9789814561938/chapter01	0.0012
presentation	9789814561938/chapter01	0.0012
office	9789814561938/chapter01	0.0012
requirements	9789814561938/chapter01	0.0011
strategy	9789814561938/chapter01	0.0011
corporate	9789814561938/chapter01	0.0010
fund	9789814561938/chapter02	0.0115
make	9789814561938/chapter02	0.0040
has	9789814561938/chapter02	0.0034
costs	9789814561938/chapter02	0.0034
investments	9789814561938/chapter02	0.0031
time	9789814561938/chapter02	0.0030
business	9789814561938/chapter02	0.0029
rates	9789814561938/chapter02	0.0026
business model	9789814561938/chapter02	0.0026
support	9789814561938/chapter02	0.0018
lp	9789814561938/chapter02	0.0016
team	9789814561938/chapter02	0.0015
risk	9789814561938/chapter02	0.0014
model	9789814561938/chapter02	0.0013
market	9789814561938/chapter02	0.0012
pay	9789814561938/chapter02	0.0012
job	9789814561938/chapter02	0.0012
processes	9789814561938/chapter02	0.0011
structured	9789814561938/chapter02	0.0011
product	9789814561938/chapter02	0.0011
entrepreneurs	9789814561938/chapter09	0.0067
story	9789814561938/chapter09	0.0051
has	9789814561938/chapter09	0.0048
business	9789814561938/chapter09	0.0042
secure	9789814561938/chapter09	0.0034
person	9789814561938/chapter09	0.0032
make	9789814561938/chapter09	0.0032
start	9789814561938/chapter09	0.0029
costs	9789814561938/chapter09	0.0026
know	9789814561938/chapter09	0.0024
communication	9789814561938/chapter09	0.0022
opportunities	9789814561938/chapter09	0.0021
investment	9789814561938/chapter09	0.0019
ceo	9789814561938/chapter09	0.0017
meeting	9789814561938/chapter09	0.0015
learn	9789814561938/chapter09	0.0015
think	9789814561938/chapter09	0.0015
case	9789814561938/chapter09	0.0014
character	9789814561938/chapter09	0.0013
contract	9789814561938/chapter09	0.0013
experience	9789814561938/chapter09	0.0012
information	9789814561938/chapter09	0.0011
reason	9789814561938/chapter09	0.0010
market	9789814561938/chapter03	0.0090
team	9789814561938/chapter03	0.0060
fund manager	9789814561938/chapter03	0.0056
product	9789814561938/chapter03	0.0051
business	9789814561938/chapter03	0.0036
entrepreneurs	9789814561938/chapter03	0.0033
ceo	9789814561938/chapter03	0.0030
skills	9789814561938/chapter03	0.0029
fund	9789814561938/chapter03	0.0028
reference	9789814561938/chapter03	0.0028
things	9789814561938/chapter03	0.0026
information	9789814561938/chapter03	0.0019
person	9789814561938/chapter03	0.0019
question	9789814561938/chapter03	0.0019
board	9789814561938/chapter03	0.0018
plans	9789814561938/chapter03	0.0018
reports	9789814561938/chapter03	0.0017
experience	9789814561938/chapter03	0.0016
china	9789814561938/chapter03	0.0016
entrepreneurship	9789814561938/chapter03	0.0016
process	9789814561938/chapter03	0.0014
think	9789814561938/chapter03	0.0013
strategy	9789814561938/chapter03	0.0013
target	9789814561938/chapter03	0.0013
stream	9789814561938/chapter03	0.0013
example	9789814561938/chapter03	0.0013
objectives	9789814561938/chapter03	0.0011
has	9789814561938/chapter03	0.0011
service	9789814561938/chapter03	0.0011
story	9789814561938/chapter03	0.0011
beginning	9789814561938/chapter03	0.0011
build	9789814561938/chapter03	0.0010
university	9789814561938/chapter03	0.0010
time	9789814561938/chapter04	0.0058
companies	9789814561938/chapter04	0.0054
business	9789814561938/chapter04	0.0052
food	9789814561938/chapter04	0.0043
market	9789814561938/chapter04	0.0030
websites	9789814561938/chapter04	0.0030
client	9789814561938/chapter04	0.0028
information	9789814561938/chapter04	0.0026
sales	9789814561938/chapter04	0.0025
week	9789814561938/chapter04	0.0025
product	9789814561938/chapter04	0.0025
meeting	9789814561938/chapter04	0.0024
service	9789814561938/chapter04	0.0024
fund	9789814561938/chapter04	0.0024
software	9789814561938/chapter04	0.0024
conversation	9789814561938/chapter04	0.0023
sign	9789814561938/chapter04	0.0020
consumer	9789814561938/chapter04	0.0019
story	9789814561938/chapter04	0.0018
create	9789814561938/chapter04	0.0018
person	9789814561938/chapter04	0.0017
delivery	9789814561938/chapter04	0.0016
know	9789814561938/chapter04	0.0016
tracking	9789814561938/chapter04	0.0016
data	9789814561938/chapter04	0.0015
study	9789814561938/chapter04	0.0015
pay	9789814561938/chapter04	0.0014
developing	9789814561938/chapter04	0.0013
has	9789814561938/chapter04	0.0012
problem	9789814561938/chapter04	0.0011
began	9789814561938/chapter04	0.0011
conferences	9789814561938/chapter04	0.0011
word	9789814561938/chapter04	0.0010
business	9789814561938/chapter05	0.0059
product	9789814561938/chapter05	0.0047
plan	9789814561938/chapter05	0.0039
best way	9789814561938/chapter05	0.0030
make	9789814561938/chapter05	0.0022
consumer	9789814561938/chapter05	0.0021
growth strategy	9789814561938/chapter05	0.0021
strategy	9789814561938/chapter05	0.0021
go	9789814561938/chapter05	0.0019
cost	9789814561938/chapter05	0.0018
target market	9789814561938/chapter05	0.0017
target	9789814561938/chapter05	0.0017
business plan	9789814561938/chapter05	0.0017
information	9789814561938/chapter05	0.0016
food	9789814561938/chapter05	0.0015
team	9789814561938/chapter05	0.0015
growth	9789814561938/chapter05	0.0015
writing	9789814561938/chapter05	0.0014
time	9789814561938/chapter05	0.0013
has	9789814561938/chapter05	0.0013
marketing	9789814561938/chapter05	0.0013
service	9789814561938/chapter05	0.0012
experience	9789814561938/chapter05	0.0012
lower cost	9789814561938/chapter05	0.0012
include	9789814561938/chapter05	0.0012
risk assessment	9789814561938/chapter05	0.0012
operations	9789814561938/chapter05	0.0011
research	9789814561938/chapter05	0.0011
management team	9789814561938/chapter05	0.0010
board	9789814561938/chapter12	0.0035
investment	9789814561938/chapter12	0.0034
sheet	9789814561938/chapter12	0.0023
entrepreneurs	9789814561938/chapter12	0.0021
valuation	9789814561938/chapter12	0.0019
conversion	9789814561938/chapter12	0.0018
has	9789814561938/chapter12	0.0017
control	9789814561938/chapter12	0.0017
x	9789814561938/chapter12	0.0017
fund	9789814561938/chapter12	0.0015
time	9789814561938/chapter12	0.0014
stock	9789814561938/chapter12	0.0011
force	9789814561938/chapter12	0.0011
action	9789814561938/chapter12	0.0011
risk	9789814561938/chapter12	0.0010
scenario	9789814561938/chapter12	0.0010
the new	9789814561938/chapter12	0.0010
business	9789814561938/chapter06	0.0046
make	9789814561938/chapter06	0.0036
business plan	9789814561938/chapter06	0.0031
flow	9789814561938/chapter06	0.0027
rates	9789814561938/chapter06	0.0019
investment	9789814561938/chapter06	0.0019
payment	9789814561938/chapter06	0.0019
costs	9789814561938/chapter06	0.0017
month	9789814561938/chapter06	0.0016
target market	9789814561938/chapter06	0.0016
cover	9789814561938/chapter06	0.0012
product	9789814561938/chapter06	0.0012
operations	9789814561938/chapter06	0.0012
top	9789814561938/chapter06	0.0011
pay	9789814561938/chapter06	0.0011
plan	9789814561938/chapter06	0.0011
social media	9789814561938/chapter07	0.0082
media	9789814561938/chapter07	0.0073
target market	9789814561938/chapter07	0.0063
business	9789814561938/chapter07	0.0063
product	9789814561938/chapter07	0.0046
market	9789814561938/chapter07	0.0046
entrepreneurs	9789814561938/chapter07	0.0045
story	9789814561938/chapter07	0.0036
know	9789814561938/chapter07	0.0032
target	9789814561938/chapter07	0.0032
best way	9789814561938/chapter07	0.0031
time	9789814561938/chapter07	0.0026
cover	9789814561938/chapter07	0.0025
